agenID_asal,servID,Tujuan_Kecamatan,Tujuan_Kabupaten,Tujuan_Propinsi,JenisUnit,TypeUnit,hargapokok,estimasiHari,keterangan,Flag_DS
385,1,DUNGINGI,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,HULONTHALANGI,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,KOTA BARAT,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,KOTA SELATAN,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,KOTA TENGAH,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,KOTA TIMUR,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,KOTA UTARA,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,SIPATANA,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
385,1,BOTUMOITA (BOTUMOITO),BOALEMO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,DULUPI,BOALEMO,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,MANANGGU,BOALEMO,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,PAGUYAMAN,BOALEMO,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,PAGUYAMAN PANTAI,BOALEMO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,TILAMUTA,BOALEMO,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,WONOSARI,BOALEMO,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,BONE,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BONE RAYA,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BONEPANTAI,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BOTU PINGGE,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BULANGO SELATAN,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BULANGO TIMUR,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BULANGO ULU,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BULANGO UTARA,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,BULAWA,BONE BOLANGO,GORONTALO,Motor,250 CC,6025000,15,,N
385,1,KABILA,BONE BOLANGO,GORONTALO,Motor,250 CC,7250000,15,,N
385,1,KABILA BONE,BONE BOLANGO,GORONTALO,Motor,250 CC,7250000,15,,N
385,1,PINOGU,BONE BOLANGO,GORONTALO,Motor,250 CC,6300000,14,,Y
385,1,SUWAWA,BONE BOLANGO,GORONTALO,Motor,250 CC,7500000,15,,N
385,1,SUWAWA SELATAN,BONE BOLANGO,GORONTALO,Motor,250 CC,7500000,15,,N
385,1,SUWAWA TENGAH,BONE BOLANGO,GORONTALO,Motor,250 CC,7500000,15,,N
385,1,SUWAWA TIMUR,BONE BOLANGO,GORONTALO,Motor,250 CC,7500000,15,,N
385,1,TAPA,BONE BOLANGO,GORONTALO,Motor,250 CC,7500000,15,,N
385,1,TILONGKABILA,BONE BOLANGO,GORONTALO,Motor,250 CC,7500000,15,,N
385,1,ASPARAGA,GORONTALO,GORONTALO,Motor,250 CC,9950000,18,,N
385,1,BATUDAA,GORONTALO,GORONTALO,Motor,250 CC,9675000,18,,N
385,1,BATUDAA PANTAI,GORONTALO,GORONTALO,Motor,250 CC,9950000,18,,N
385,1,BILATO,GORONTALO,GORONTALO,Motor,250 CC,9950000,18,,N
385,1,BILUHU,GORONTALO,GORONTALO,Motor,250 CC,9950000,18,,N
385,1,BOLIOHUTO (BOLIYOHUTO),GORONTALO,GORONTALO,Motor,250 CC,9950000,18,,N
385,1,BONGOMEME,GORONTALO,GORONTALO,Motor,250 CC,9150000,18,,N
385,1,DUNGALIYO,GORONTALO,GORONTALO,Motor,250 CC,9150000,18,,N
385,1,LIMBOTO,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,LIMBOTO BARAT,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,MOOTILANGO,GORONTALO,GORONTALO,Motor,250 CC,9950000,18,,N
385,1,PULUBALA,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TABONGO,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TELAGA,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TELAGA BIRU,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TELAGA JAYA,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TIBAWA,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TILANGO,GORONTALO,GORONTALO,Motor,250 CC,8550000,17,,N
385,1,TOLANGOHULA,GORONTALO,GORONTALO,Motor,250 CC,8450000,17,,Y
385,1,ANGGREK,GORONTALO UTARA,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,ATINGGOLA,GORONTALO UTARA,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,BIAU,GORONTALO UTARA,GORONTALO,Motor,250 CC,8050000,18,,N
385,1,GENTUMA RAYA,GORONTALO UTARA,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,KWANDANG,GORONTALO UTARA,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,MONANO,GORONTALO UTARA,GORONTALO,Motor,250 CC,9550000,18,,N
385,1,PONELO KEPULAUAN,GORONTALO UTARA,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,SUMALATA,GORONTALO UTARA,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,SUMALATA TIMUR,GORONTALO UTARA,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,TOLINGGULA,GORONTALO UTARA,GORONTALO,Motor,250 CC,8050000,18,,N
385,1,TOMOLITO,GORONTALO UTARA,GORONTALO,Motor,250 CC,8050000,18,,N
385,1,BUNTULIA,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,DENGILO,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,DUHIADAA,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,LEMITO,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,MARISA,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,PAGUAT,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,PATILANGGIO,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,POPAYATO,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,POPAYATO BARAT,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,POPAYATO TIMUR,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,RANDANGAN,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,TALUDITI (TALUDUTI),POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,WANGGARASI,POHUWATO,GORONTALO,Motor,250 CC,8050000,17,,Y
385,1,AERTEMBAGA (BITUNG TIMUR),BITUNG,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,GIRIAN,BITUNG,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,LEMBEH SELATAN (BITUNG SELATAN),BITUNG,SULAWESI UTARA,Motor,250 CC,6300000,16,,Y
385,1,LEMBEH UTARA,BITUNG,SULAWESI UTARA,Motor,250 CC,6300000,16,,Y
385,1,MADIDIR (BITUNG TENGAH),BITUNG,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,MAESA,BITUNG,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,MATUARI (BITUNG BARAT),BITUNG,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,RANOWULU (BITUNG UTARA),BITUNG,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,KOTAMOBAGU BARAT,KOTAMOBAGU,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,KOTAMOBAGU SELATAN,KOTAMOBAGU,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,KOTAMOBAGU TIMUR,KOTAMOBAGU,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,KOTAMOBAGU UTARA,KOTAMOBAGU,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,BUNAKEN,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,BUNAKEN KEPULAUAN,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,MALALAYANG,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,MAPANGET,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,PAAL DUA,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,SARIO,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,SINGKIL,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,TIKALA,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,TUMINITING,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,WANEA,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,WENANG,MANADO,SULAWESI UTARA,Motor,250 CC,4800000,17,,N
385,1,TOMOHON BARAT,TOMOHON,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,TOMOHON SELATAN,TOMOHON,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,TOMOHON TENGAH,TOMOHON,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,TOMOHON TIMUR,TOMOHON,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,TOMOHON UTARA,TOMOHON,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,BILALANG,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,BOLAANG,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,BOLAANG TIMUR,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,DUMOGA,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,DUMOGA BARAT,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,DUMOGA TENGAH,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,DUMOGA TENGGARA,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,DUMOGA TIMUR,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,DUMOGA UTARA,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,LOLAK,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,8200000,17,,N
385,1,LOLAYAN,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,8200000,17,,N
385,1,PASSI BARAT,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7375000,17,,N
385,1,PASSI TIMUR,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7375000,17,,N
385,1,POIGAR,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,7375000,17,,N
385,1,SANGTOMBOLANG,BOLAANG MONGONDOW (BOLMONG),SULAWESI UTARA,Motor,250 CC,8450000,17,,N
385,1,BOLAANG UKI,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,Motor,250 CC,9000000,17,,N
385,1,PINOLOSIAN,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,Motor,250 CC,6825000,16,,Y
385,1,PINOLOSIAN TENGAH,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,Motor,250 CC,6825000,16,,Y
385,1,PINOLOSIAN TIMUR,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,Motor,250 CC,6825000,16,,Y
385,1,POSIGADAN,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,Motor,250 CC,6825000,16,,Y
385,1,KOTABUNAN,BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,Motor,250 CC,7925000,17,,N
385,1,MODAYAG,BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,MODAYAG BARAT,BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,NUANGAN,BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,Motor,250 CC,7925000,17,,N
385,1,TUTUYAN,BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,Motor,250 CC,7650000,17,,N
385,1,BINTAUNA,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,Motor,250 CC,8450000,17,,N
385,1,BOLANG ITANG BARAT,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,Motor,250 CC,9000000,17,,N
385,1,BOLANG ITANG TIMUR,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,Motor,250 CC,9000000,17,,N
385,1,KAIDIPANG,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,Motor,250 CC,9550000,17,,N
385,1,PINOGALUMAN,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,Motor,250 CC,9825000,17,,N
385,1,SANGKUB,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,Motor,250 CC,8450000,17,,N
385,1,KENDAHE,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,7650000,19,,N
385,1,KEPULAUAN MARORE,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,6975000,16,,Y
385,1,MANGANITU,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,8750000,19,,N
385,1,MANGANITU SELATAN,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,9000000,18,,N
385,1,NUSA TABUKAN,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,6975000,16,,Y
385,1,TABUKAN SELATAN,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,8450000,18,,N
385,1,TABUKAN SELATAN TENGAH,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,8450000,18,,N
385,1,TABUKAN SELATAN TENGGARA,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,8450000,18,,N
385,1,TABUKAN TENGAH,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,8450000,18,,N
385,1,TABUKAN UTARA,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,8450000,18,,N
385,1,TAHUNA,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,7925000,17,,N
385,1,TAHUNA BARAT,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,7925000,17,,N
385,1,TAHUNA TIMUR,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,7925000,17,,N
385,1,TAMAKO,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,9000000,18,,N
385,1,TATOARENG,KEPULAUAN SANGIHE,SULAWESI UTARA,Motor,250 CC,6975000,16,,Y
385,1,BIARO,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,SIAU BARAT,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,SIAU BARAT SELATAN,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,SIAU BARAT UTARA,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,SIAU TENGAH,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,SIAU TIMUR,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,SIAU TIMUR SELATAN,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,8750000,17,,N
385,1,TAGULANDANG,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,9000000,17,,N
385,1,TAGULANDANG SELATAN,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,9000000,17,,N
385,1,TAGULANDANG UTARA,KEPULAUAN SIAU TAGULANDANG BIARO (SITARO),SULAWESI UTARA,Motor,250 CC,9000000,17,,N
385,1,BEO,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,8750000,18,,N
385,1,BEO SELATAN,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,8750000,18,,N
385,1,BEO UTARA,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,8750000,18,,N
385,1,DAMAO (DAMAU),KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,7250000,16,,Y
385,1,ESSANG,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9000000,18,,N
385,1,ESSANG SELATAN,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9000000,18,,N
385,1,GEMEH,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,7250000,16,,Y
385,1,KABARUAN,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,7250000,16,,Y
385,1,KALONGAN,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9550000,19,,N
385,1,LIRUNG,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9275000,19,,N
385,1,MELONGUANE,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9275000,19,,N
385,1,MELONGUANE TIMUR,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9275000,19,,N
385,1,MIANGAS,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,7250000,16,,Y
385,1,MORONGE,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9550000,19,,N
385,1,NANUSA,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,7250000,16,,Y
385,1,PULUTAN,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9550000,19,,N
385,1,RAINIS,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9275000,19,,N
385,1,SALIBABU,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,7250000,16,,Y
385,1,TAMPAN AMMA,KEPULAUAN TALAUD,SULAWESI UTARA,Motor,250 CC,9275000,19,,N
385,1,ERIS,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KAKAS,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KAKAS BARAT,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KAWANGKOAN,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KAWANGKOAN BARAT,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KAWANGKOAN UTARA,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KOMBI,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,LANGOWAN BARAT,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,LANGOWAN SELATAN,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,LANGOWAN TIMUR,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,LANGOWAN UTARA,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,LEMBEAN TIMUR,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,MANDOLANG,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,PINELENG,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,REMBOKEN,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,SONDER,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TOMBARIRI,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TOMBARIRI TIMUR,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TOMBULU,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TOMPASO,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TOMPASO BARAT,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TONDANO BARAT,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TONDANO SELATAN,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TONDANO TIMUR,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TONDANO UTARA,MINAHASA,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,AMURANG,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,AMURANG BARAT,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,AMURANG TIMUR,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,KUMELEMBUAI,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,MAESAAN,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,MODOINDING,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,MOTOLING,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,MOTOLING BARAT,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,MOTOLING TIMUR,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,RANOYAPO,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,SINONSAYANG,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,SULUUN TARERAN,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TARERAN,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TATAPAAN,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TENGA,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TOMPASO BARU,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,TUMPAAN,MINAHASA SELATAN,SULAWESI UTARA,Motor,250 CC,6175000,21,,N
385,1,BELANG,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,PASAN,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,PUSOMAEN,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,RATAHAN,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,RATAHAN TIMUR,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,RATATOTOK,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,SILIAN RAYA,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,TOMBATU,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,TOMBATU TIMUR,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,TOMBATU UTARA,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,TOULUAAN,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,TOULUAAN SELATAN,MINAHASA TENGGARA,SULAWESI UTARA,Motor,250 CC,6425000,21,,N
385,1,AIRMADIDI,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,DIMEMBE,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,KALAWAT,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,KAUDITAN,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,KEMA,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,LIKUPANG BARAT,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,6300000,16,,Y
385,1,LIKUPANG SELATAN,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,LIKUPANG TIMUR,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,6300000,16,,Y
385,1,TALAWAAN,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
385,1,WORI,MINAHASA UTARA,SULAWESI UTARA,Motor,250 CC,5900000,21,,N
